Tray,ID,POS,plant id,Density,Final_Density,age_number,age,F_LF,yield,flower_number_1,D2Flowering,flower_node,pollen_avg,ff_height,ff_node,,auxnode,main_node_number,total_node_number,prop_early_growth,lowervolume,midrvolume,upvolume,Huber_Volume,Smalian_Volume,Newton_Volume,final_height,veg_weight,repro_weight,total_weight,leaf_area,flower_area,corolla,petal
24,BS,A4,none,Interrmediate,4,30,3.L,,0.00126,2,,6,2,7.5,4,0,0,5,5,64.42558747,0.00364338,0.000687066,0.000295074,0.005152993,0.008828653,0.006378213,9,0.011,0.003,0.014,0.209237,3.443166,19.42,17.73
24,BS,A4,brown,Interrmediate,4,30,3.L,LF,0.00042,7,,7,3.5,10.2,4,0,0,7,7,75.45045045,0.012339773,0.001443168,0.000317772,0.014624101,0.028519982,0.019256062,15.2,0.024,0.001,0.025,0.718983,3.377234,20.86,16.19
24,BS,A6,none,LOW,1,30,3.L,,0.00504,5,,4,6,7.2,4,0,0,6,6,48.06338028,0.00111495,0.000402124,0.000318086,0.00205083,0.00360898,0.002570213,10.2,0.01,0.012,0.022,0.169383,2.229474,16.98,13.13
24,BS,A9,none,LOW,1,30,3.L,,0.0126,12,,5,17,12.2,4,0,0,9,9,61.6072936,0.025506648,0.005725548,0.003193112,0.05152993,0.087093711,0.063384523,22.5,0.062,0.03,0.092,1.389058,,,
24,BS,B6,none,LOW,1,30,3.L,,0.03402,22,29,6,10,15.2,4,1.386294361,3,13,16,73.9034804,0.061012191,0.008710215,0.001250746,0.115608313,0.226136832,0.152451153,29.2,0.133,0.081,0.214,2.726464,6.295406,24.73,25.44
24,BS,B9,red,Interrmediate,2,30,3.L,F,0.01176,8,,7,,10.1,4,0,0,7,7,56.87429219,0.015974278,0.004902765,0.001815839,0.033706512,0.050002528,0.039138517,16.5,0.043,0.028,0.071,1.187214,5.053423,22.39,22.57
24,BS,B9,none,Interrmediate,2,30,3.L,LF,0.0084,5,,5,,8.5,4,0,0,6,6,53.20813772,0.007263356,0.003205757,0.000940828,0.022817447,0.027146204,0.024260366,12.1,0.021,0.02,0.041,0.259128,1.762288,13.64,12.92
24,BS,C1,blue,HIGH,5,30,3.L,F,0.00504,9,,,,7.2,4,0,0,7,7,55.75778789,0.007381715,0.002268228,0.001108353,0.015197127,0.022443126,0.01761246,13.4,0.02,0.012,0.032,0.622108,,,
24,BS,C1,red,HIGH,5,30,3.L,,0.00168,4,27,,,4,3,0,0,5,5,43.3604336,0.001206371,0.000924727,0.000295074,0.004689687,0.003660856,0.004346743,7.1,0.008,0.004,0.012,0.116066,,,
24,BS,C1,tan,HIGH,5,30,3.L,,0.00126,4,,,,3.5,4,0,0,5,5,67.36938588,0.002020435,0.000589048,6.16E-05,0.003043415,0.003459755,0.003182195,6.2,0.007,0.003,0.01,0.251104,,,
24,BS,C1,lightblue,HIGH,5,30,3.L,,0.00042,2,,,,4.6,4,0,0,4,4,50,0.000380996,0.000176714,5.73E-05,8.13E-04,9.43E-04,8.56E-04,4.6,0.003,0.001,0.004,0.0143,,,
24,BS,C1,none,HIGH,5,30,3.L,LF,0,2,,,,3.3,3,0,0,3,3,,,,,0,,,3.3,0.002,0,0.002,0.13616,,,
24,BS,C4,none,Interrmediate,3,30,3.L,F,0.00756,6,,7,15,9.1,4,0,0,6,6,68.6695279,0.014137155,0.001791884,0.001361879,0.015649124,0.034883862,0.022060703,13.1,0.024,0.018,0.042,0.754261,4.0964,20.9,19.6
24,BS,C4,brown,Interrmediate,3,30,3.L,,0.0042,6,,7,9,8,4,0,0,6,6,78.36635665,0.008675972,0.000638135,0.00034636,0.005399608,0.015939642,0.008912953,11,0.016,0.01,0.026,0.628992,3.2208,19.52,16.5
24,BS,C4,red,Interrmediate,3,30,3.L,LF,0.00336,4,,6,9.5,8,4,0,0,5,5,54.05017921,0.006158773,0.002154817,0.001539379,0.01134114,0.015429134,0.012703805,10,0.015,0.008,0.023,0.476051,3.916185,19.95,19.63
24,BS,D3,none,LOW,1,30,3.L,,0.00882,9,31,6,6.5,9.3,4,0,0,8,8,70.18121911,0.01425308,0.001848354,0.001286795,0.019143671,0.03453491,0.024274084,14.5,0.036,0.021,0.057,1.16022,3.7815745,19.205,19.7
24,BS,D6,red,HIGH,5,30,3.L,F,0.00588,6,,6,5.5,7.1,4,0,0,6,6,70.58823529,0.007626524,0.0007433,0.000380996,0.006158773,0.023072622,0.011796723,11.6,0.021,0.014,0.035,0.400685,3.99876,21.27,18.8
24,BS,D6,lightblue,HIGH,5,30,3.L,,0.0021,4,,6,2,7.2,4,0,0,5,5,58.36200964,0.003529891,0.00113215,0.000153938,0.007245763,0.011328574,0.0086067,9.6,0.012,0.005,0.017,0.32568,3.64236,19.12,19.05
24,BS,D6,brown,HIGH,5,30,3.L,,0.00084,2,,5,4.5,4.5,4,0,0,5,5,46.58385093,0.000589048,0.000184725,0.000152053,6.93E-04,0.00131829,9.01E-04,4.5,0.003,0.002,0.005,0.144738,2.79258,17.08,16.35
24,BS,D6,grey,HIGH,5,30,3.L,,0,1,,5,2,3.5,3,0,0,3,3,,,,,0,,,3.5,0.002,0,0.002,0.06944,1.064336,11.18,9.52
24,BS,D6,blue,HIGH,5,30,3.L,LF,0,1,,,,3.1,3,0,0,3,3,,,,,0,,,3.1,0.002,0,0.002,0.08,,,
24,IS,B3,lightblue,Interrmediate,4,30,3.L,F,0.00252,4,,,,3,3,0,0,4,4,63.28600406,0.001911343,0.00034636,0.000226823,0.001558621,0.003325766,0.002147669,4.5,0.01,0.006,0.016,0.230256,,,
24,IS,B3,none,Interrmediate,4,30,3.L,,0.00084,2,,,,4.1,3,0,0,3,3,,,,,0,,,4.1,0.004,0.002,0.006,0.177114,,,
24,IS,B3,red,Interrmediate,4,30,3.L,,0.00042,2,,,,2.2,3,0,0,4,4,63.46153846,0.000456159,0.000152681,3.80E-05,5.60E-04,5.23E-04,5.47E-04,2.2,0.003,0.001,0.004,0.150722,,,
24,IS,B3,tan,Interrmediate,4,30,3.L,LF,0.00042,2,,,,3.2,3,0,0,3,3,,,,,0,,,3.2,0.003,0.001,0.004,0.203307,,,
24,IS,B8,red,LOW,1,30,3.L,,0.00714,14,,7,2,8.2,3,0,0,9,9,70.1912261,0.015290747,0.002160471,0.001197417,0.026922798,0.045632616,0.033159404,16.2,0.033,0.017,0.05,0.66621,3.47036,20.2,17.18
24,IS,C6,tan,Interrmediate,3,30,3.L,F,0.00084,2,,,,4.5,3,0,0,3,3,,,,,0,,,4.5,0.004,0.002,0.006,0.112144,,,
24,IS,C6,lightblue,Interrmediate,3,30,3.L,,0.00042,1,,,,3,3,0,0,3,3,,,,,0,,,3,0.002,0.001,0.003,0.291582,,,
24,IS,C6,brown,Interrmediate,3,30,3.L,LF,0,1,,,,3.2,3,0,0,3,3,,,,,0,,,3.2,0.003,0,0.003,0.066976,,,
24,IS,D8,red,LOW,1,30,3.L,,0.01302,8,,6,,6.1,4,0,0,7,7,64.71389646,0.006379391,0.00130698,0.000918915,0.01916904,0.021506854,0.019948311,13.2,0.042,0.031,0.073,0.329841,2.164892,14.51,14.92
24,MB,A3,none,LOW,1,30,3.L,,0.04368,19,29,6,21.5,13.2,4,1.609437912,4,10,14,83.37940949,0.085867509,0.006698891,0.00159043,0.106666955,0.187370318,0.133568076,20.7,0.14,0.104,0.244,2.50618,7.2860825,25.75,28.285
24,MB,B7,none,LOW,1,30,3.L,,0.0126,11,29,4,4,9.2,3,0,0,7,7,73.43819229,0.022130538,0.003064228,0.001056674,0.035545049,0.055934596,0.042341565,17.4,0.047,0.03,0.077,1.469736,5.7519,23.24,24.75
24,MB,C8,none,LOW,1,30,3.L,,0.01218,9,31,5,4,7.2,4,0,0,8,8,69.75683891,0.017520176,0.001911343,0.001701171,0.018157762,0.047782013,0.028032512,15.2,0.041,0.029,0.07,0.510822,6.1095145,24.06,25.235
24,MB,D5,blue,Interrmediate,2,30,3.L,F,0.042,18,27,5,,9.2,4,2.197224577,8,8,16,17.24879097,0.000377665,0.008550151,0.002326662,0.078987112,0.016992666,0.058322297,19.4,0.128,0.1,0.228,2.721498,6.998067,27.03,25.89
24,MB,D5,lightblue,Interrmediate,2,30,3.L,LF,0.00714,9,,5,16.5,9.2,4,0,0,7,7,70.68062827,0.018035475,0.002580502,0.00040715,0.014515324,0.036500367,0.021843672,13.5,0.029,0.017,0.046,0.960624,6.17544,23.44,26.35
24,MB,D7,lightblue,LOW,1,30,3.L,,0.00882,9,,4,3,10.1,3,0,0,7,7,69.59213401,0.027316282,0.005284154,0.001201658,0.050727882,0.069223051,0.056892938,19.2,0.046,0.021,0.067,1.42758,5.687384,22.01,25.84
24,SJER,A2,none,LOW,1,30,3.L,,0.0168,18,31,6,15,13.2,4,0,0,13,13,82.90291978,0.088333264,0.005982844,0.001505293,0.103951914,0.238187657,0.148697162,27.8,0.088,0.04,0.128,2.012417,3.1001445,17.325,17.8
24,SJER,A5,blue,Interrmediate,4,30,3.L,F,0.01176,10,29,5,6,9.5,4,0,0,8,8,67.22689076,0.035298905,0.006634567,0.002067559,0.046697144,0.09529868,0.062897656,18.3,0.046,0.028,0.074,1.600105,3.227456,16.88,19.12
24,SJER,A5,lightblue,Interrmediate,4,30,3.L,,0.0105,10,,7,2,10.1,4,0,0,8,8,66.35432556,0.020806358,0.003047971,0.001509534,0.024660853,0.059625022,0.036315576,17.8,0.029,0.025,0.054,0.629952,4.3834,20.2,21.7
24,SJER,A5,none,Interrmediate,4,30,3.L,,0.00084,2,,5,,5.4,3,0,0,3,3,,,,,0,,,5.4,0.004,0.002,0.006,0.284315,,,
24,SJER,A5,red,Interrmediate,4,30,3.L,LF,0.00042,2,,4,,4.2,3,0,0,3,3,,,,,0,,,4.2,0.003,0.001,0.004,0.239021,2.23744,15.2,14.72
24,SJER,A8,red,HIGH,7,30,3.L,F,0.0105,12,,7,2,8.2,4,0.693147181,1,8,9,63.37681516,0.020830705,0.00424743,0.001125946,0.039288725,0.084512894,0.054363448,18.5,0.039,0.025,0.064,1.26581,5.285301,22.89,23.09
24,SJER,A8,blue,HIGH,7,30,3.L,,0.00588,6,,6,,10,4,0,0,6,6,58.88099467,0.016246419,0.003602147,0.002268228,0.020088897,0.042865425,0.027681073,14.5,0.023,0.014,0.037,0.747204,4.212693,20.99,20.07
24,SJER,A8,lightblue,HIGH,7,30,3.L,,0.00462,7,,5,0.5,11.4,4,0,0,7,7,72.94668588,0.028627739,0.003816875,0.001323238,0.026718123,0.056822881,0.036753043,15.4,0.027,0.011,0.038,0.53491,2.940901,16.97,17.33
24,SJER,A8,none,HIGH,7,30,3.L,,0.0042,8,,7,1.5,5.5,3,0,0,7,7,62.61682243,0.008108994,0.002544688,0.000314159,0.019721331,0.023806812,0.021083158,12.4,0.019,0.01,0.029,0.571236,3.737788,18.44,20.27
24,SJER,A8,tan,HIGH,7,30,3.L,,0.00378,7,,7,3,5.2,3,0,0,7,7,60.12884753,0.009236275,0.00275918,0.00062981,0.0203308,0.030947018,0.023869539,14,0.016,0.009,0.025,0.719952,3.89863,19.7,19.79
24,SJER,A8,brown,HIGH,7,30,3.L,,0.00336,4,,6,4.5,7.32,3,0,0,5,5,73.25618772,0.009486581,0.001206371,0.000608212,0.008364169,0.013448833,0.010059057,10.4,0.015,0.008,0.023,0.26156,2.748031,17.47,15.73
24,SJER,A8,grey,HIGH,7,30,3.L,LF,0.00126,3,,5,4,6,3,0,0,4,4,61.63559832,0.003300633,0.000761993,0.000152053,0.002493794,0.005095031,0.003360873,7.2,0.005,0.003,0.008,0.286254,2.28803,14.62,15.65
24,SJER,B1,none,Interrmediate,2,30,3.L,F,0.0378,4,,,,6.6,4,0,0,6,6,55.89919817,0.009351885,0.003015926,0.001321039,0.013194678,0.018810663,0.015066673,10.5,0.022,0.09,0.112,0.533502,,,
24,SJER,B1,red,Interrmediate,2,30,3.L,LF,0.0336,34,29,6,8.5,15.2,4,2.397895273,10,15,25,84.31277319,0.10566738,0.007962046,0.00188786,0.201222609,0.282467111,0.22830411,27.8,0.13,0.08,0.21,2.553296,5.092762,21.64,23.52
24,SJER,C3,tan,Interrmediate,3,30,3.L,F,0.0294,13,27,7,8.5,10.4,4,1.098612289,2,9,11,67.29311913,0.03870753,0.00754767,0.001528069,0.064004241,0.111099974,0.079702819,21.2,0.066,0.07,0.136,2.31066,5.4315375,22.61,23.955
24,SJER,C3,red,Interrmediate,3,30,3.L,,0.00336,4,,,,7.1,4,0,0,6,6,68.24583867,0.003432658,0.00073631,0.000104536,0.004565123,0.006581081,0.005237109,9.3,0.011,0.008,0.019,0.579348,,,
24,SJER,C3,none,Interrmediate,3,30,3.L,LF,0.00042,1,,,,4.6,3,0,0,3,3,,,,,0,,,4.6,0.003,0.001,0.004,0.493776,,,
24,SJER,C5,none,LOW,1,30,3.L,,0.02394,16,27,7,20,10.2,4,0,0,11,11,70.5,0.029147044,0.005664915,0.000800477,0.064530772,0.098977364,0.076012969,26.2,0.082,0.057,0.139,1.040964,6.4985245,24.01,27.075
24,SJER,D2,none,LOW,1,30,3.L,,0.01344,12,29,4,7,6.4,3,0,0,8,8,64.45012788,0.013854412,0.002764599,0.001361879,0.022368121,0.042331669,0.029022637,17.8,0.033,0.032,0.065,0.646914,4.517704,20.96,21.54
25,BS,B7,none,LOW,1,15,2.M,,0.01512,16,33,8,8,12,4,0,0,11,11,72.81871857,0.058061296,0.010293891,0.002010618,0.104522584,0.144322445,0.117789205,26.4,0.087,0.036,0.123,3.1598,5.170229,22.035,23.415
25,BS,C4,tan,Interrmediate,2,15,2.M,F,0.02184,20,29,9,9,21,4,0,0,14,14,83.14794216,0.172837715,0.009980203,0.002775909,0.160136895,0.499942619,0.27340547,35.3,0.124,0.052,0.176,5.527544,6.913807,27.775,24.89
25,BS,C4,red,Interrmediate,2,15,2.M,LF,0.0147,14,29,8,6,15,4,0,0,11,11,78.57142857,0.102445679,0.008143001,0.003963116,0.103008966,0.269047338,0.15835509,25.3,0.088,0.035,0.123,3.1301,5.84838525,24.69,23.6895
25,BS,C7,lightblue,Interrmediate,2,15,2.M,F,0.01638,13,27,8,7.5,11,4,0,0,10,10,84.05639913,0.06038136,0.002714334,0.001360937,0.041257873,0.1505984,0.077704715,22.8,0.059,0.039,0.098,2.522979,5.1184575,22.725,22.52
25,BS,C7,brown,Interrmediate,2,15,2.M,LF,0.0126,12,29,7,1,12.7,4,0,0,10,10,81.39882435,0.121917254,0.007263356,0.001552966,0.083891763,0.341272924,0.169685483,23.1,0.097,0.03,0.127,4.427982,5.480499,23.32,23.475
25,BS,C9,red,Interrmediate,2,15,2.M,F,0.02016,13,33,9,7.5,16.2,4,0,0,10,10,78.94914567,0.153327656,0.015149689,0.003799203,0.145004171,0.332673961,0.207560767,26.8,0.093,0.048,0.141,3.808987,5.972325,25.345,23.56
25,BS,C9,none,Interrmediate,2,15,2.M,LF,0.01008,10,31,7,9,12.2,3,0,0,7,7,85.59670782,0.068808361,0.003469886,0.000804247,0.033484401,0.11151109,0.059493298,19.3,0.043,0.024,0.067,1.909676,4.050556,20.14,20.12
25,BS,D2,red,Interrmediate,3,15,2.M,F,0.0126,11,29,8,5.5,12.5,3,0,0,8,8,85.36457239,0.079766934,0.004491531,0.00118273,0.059446737,0.150154258,0.089682577,22.5,0.056,0.03,0.086,1.905771,4.9895375,23.085,21.61
25,BS,D2,lightblue,Interrmediate,3,15,2.M,,0.00504,6,33,6,4.5,11.3,4,0,0,7,7,81.42164782,0.043107013,0.003193112,0.000830244,0.023416155,0.065083849,0.037305386,15.4,0.021,0.012,0.033,1.51312,3.8639105,19.855,19.445
25,BS,D2,none,Interrmediate,3,15,2.M,LF,0.00042,2,39,6,,7.5,4,0,0,4,4,22.41992883,0.003117243,0.002890263,0.004156324,0.00942477,0.016885065,0.011911535,7.5,0.007,0.001,0.008,1.539956,3.2144,16.4,19.6
25,BS,D6,none,LOW,1,15,2.M,,0.03024,18,31,10,21,17.2,4,0,0,13,13,86.02755131,0.138431022,0.007478555,0.001814582,0.12788329,0.297883993,0.184550191,34.2,0.14,0.072,0.212,4.853508,6.9058955,26.095,26.465
25,BS,D7,red,Interrmediate,4,15,2.M,F,0.01722,13,27,8,6.5,15,4,0,0,10,10,87.90697674,0.120414631,0.004921144,0.000660519,0.068622614,0.248163108,0.128469446,25.1,0.093,0.041,0.134,4.367956,5.552581,23.905,23.22
25,BS,D7,lightblue,Interrmediate,4,15,2.M,,0.01092,8,29,7,5.5,11.5,4,0,0,7,7,71.86746223,0.049352101,0.006900188,0.003193112,0.06609654,0.101896451,0.078029844,18.2,0.048,0.026,0.074,2.258744,5.372069,23.6,22.75
25,BS,D7,none,Interrmediate,4,15,2.M,,0.0105,8,33,6,5.5,12.3,3,0,0,6,6,70.76681497,0.044173269,0.007481382,0.002154817,0.05766899,0.089068003,0.068135328,18.5,0.054,0.025,0.079,3.18128,5.1826815,22.175,23.36
25,BS,D7,brown,Interrmediate,4,15,2.M,LF,0.00126,3,31,7,5.5,8.5,3,0,0,5,5,67.88194444,0.012713543,0.001809556,0.001731801,0.019905114,0.025857642,0.02188929,11,0.012,0.003,0.015,0.7285,,,
25,IS,A2,none,LOW,1,15,2.M,,0.01176,11,35,7,9,5.5,4,1.791759469,5,7,12,75.07805847,0.023889828,0.002733969,0.0008143,0.023238734,0.048470218,0.031649229,8.5,0.033,0.028,0.061,1.619046,3.553522,18.98,18.69
25,IS,A4,red,Interrmediate,3,15,2.M,F,0.00714,8,35,7,7,5,3,0,0,7,7,81.20974517,0.026420772,0.0013823,0.000598709,0.015456623,0.070255181,0.033722809,12.3,0.034,0.017,0.051,2.340836,2.647425,16.935,15.605
25,IS,A4,none,Interrmediate,3,15,2.M,,0.00294,4,31,6,2,4.3,3,0,0,4,4,62.6393492,0.01616513,0.003326158,0.001734943,0.011879137,0.02358156,0.015779945,5,0.017,0.007,0.024,1.237535,3.380477,18.77,18.01
25,IS,A4,lightblue,Interrmediate,3,15,2.M,LF,0.00168,2,31,7,2.5,3.6,3,0,0,4,4,56.8981922,0.010990224,0.008467449,0.000636172,0.036948868,0.013164519,0.029020752,4.8,0.013,0.004,0.017,1.599059,3.811606,18.525,20.51
25,IS,A5,none,LOW,1,15,2.M,,0.01008,9,35,7,9.5,5.5,3,0,0,8,8,79.84049623,0.030004069,0.003216988,0.000572555,0.036030267,0.052624774,0.04156177,11.2,0.026,0.024,0.05,2.6505,4.6094735,20.725,22.215
25,IS,A8,none,Interrmediate,2,15,2.M,F,0.00714,7,31,6,6.5,4.5,3,0,0,6,6,64.02877698,0.01119804,0.002356193,0.000706858,0.016100649,0.028404765,0.020202021,8.2,0.017,0.017,0.034,1.555,2.911155,17.175,16.94
25,IS,A8,grey,Interrmediate,2,15,2.M,LF,0.00462,7,35,,,5.1,3,0,0,6,6,65.57377049,0.01272344,0.002868036,0.000643398,0.018311307,0.029738762,0.022120459,8.3,0.023,0.011,0.034,1.975428,,,
25,IS,B1,none,Interrmediate,3,15,2.M,F,0.0063,5,31,5,,3.1,3,0,0,6,6,71.42857143,0.012254164,0.00198038,0.000343611,0.008581646,0.017525753,0.011563015,6.5,0.012,0.015,0.027,0.764235,,,
25,IS,B1,tan,Interrmediate,3,15,2.M,,0.00252,3,29,5,5,4,3,0,0,5,5,65.80779944,0.004675864,0.00058088,0.000726571,0.00813232,0.010577734,0.008947458,5.6,0.01,0.006,0.016,0.85975,3.0728,16.7,18.4
25,IS,B1,blue,Interrmediate,3,15,2.M,LF,0.00126,3,31,5,2,2.4,3,0,0,4,4,66.91983122,0.003799203,0.000628318,0.000482548,0.005026544,0.007453422,0.005835503,4,0.004,0.003,0.007,0.52096,2.990415,16.35,18.29
25,IS,B3,black,Interrmediate,4,15,2.M,,0.0063,7,25,6,,4.1,3,0,0,6,6,77.81569966,0.010529353,0.001075209,0.00011349,0.007418943,0.019902169,0.011580019,6.9,0.016,0.015,0.031,1.143876,2.987571,18.03,16.57
25,IS,B3,none,Interrmediate,4,15,2.M,,0.0063,5,27,5,,3.4,3,0,0,5,5,67.33238231,0.00437435,0.000680468,0.000415475,0.006237627,0.008660971,0.007045408,5.5,0.014,0.015,0.029,0.642048,3.097521,17.01,18.21
25,IS,B3,red,Interrmediate,4,15,2.M,,0.00462,4,29,6,,4.5,3,0,0,5,5,52.58126195,0.003563741,0.001206371,0.000497628,0.004986332,0.008767471,0.006246711,6.2,0.014,0.011,0.025,1.074073,2.16527,14.65,14.78
25,IS,B3,tan,Interrmediate,4,15,2.M,LF,0.0042,5,27,5,6.5,3.2,3,0,0,5,5,66.84036002,0.009198026,0.00159043,0.000490873,0.008588322,0.015933987,0.011036877,5.4,0.008,0.01,0.018,1.280834,3.8868,19.165,20.295
25,IS,B4,tan,Interrmediate,2,15,2.M,F,0.0084,12,29,6,6.5,4.5,3,0,0,9,9,78.59649123,0.019704052,0.001075209,0.000452389,0.012042343,0.057704725,0.027263137,11.2,0.025,0.02,0.045,2.455695,3.6260925,17.98,20.165
25,IS,B4,none,Interrmediate,2,15,2.M,LF,0.00504,8,33,7,3,4,3,0,0,6,6,40.69071966,0.018386077,0.018793934,0.003201909,0.082529883,0.06130644,0.075455402,10.1,0.03,0.012,0.042,2.83783,3.102039,17.19,18.05
25,IS,B6,none,LOW,1,15,2.M,,0.0126,12,29,6,5,6.3,3,0,0,7,7,62.72257323,0.015609304,0.003015926,0.000690207,0.015582286,0.043615794,0.024926789,12.4,0.031,0.03,0.061,2.003859,5.476107,22.365,24.48
25,IS,B8,none,LOW,1,15,2.M,,0.00924,9,33,4,5,4.1,3,0,0,6,6,65.92592593,0.012442267,0.001963494,0.001154534,0.014333504,0.026218846,0.018295285,7.3,0.015,0.022,0.037,1.91976,2.9817685,17.125,17.41
25,IS,D8,none,Interrmediate,4,15,2.M,F,0.0042,6,31,6,17,4,4,0,0,6,6,59.97647981,0.012256913,0.003214711,0.000962112,0.020749495,0.032423526,0.024640839,7.1,0.012,0.01,0.022,1.43623,3.629695,18.25,19.885
25,IS,D8,tan,Interrmediate,4,15,2.M,,0.00168,5,29,6,6.5,3.2,3,0,0,5,5,57.23317218,0.009790687,0.002375827,0.001884954,0.014967713,0.020190331,0.016708586,6.3,0.003,0.004,0.007,1.013968,3.024738,17.06,17.73
25,IS,D8,lightblue,Interrmediate,4,15,2.M,,0.00084,6,29,4,4,4.2,3,0,0,5,5,63.60424028,0.010178752,0.001505293,0.001286795,0.007849027,0.017796479,0.011164844,7.3,0.008,0.002,0.01,0.746504,2.424079,16.22,14.945
25,IS,D8,red,Interrmediate,4,15,2.M,LF,0.00042,5,29,5,1.5,4.2,3,0,0,5,5,71.5371128,0.00653702,0.000528337,0.000636172,0.004226695,0.0121479,0.006867097,5.6,0.008,0.001,0.009,0.97902,2.44452,16.075,15.24
25,MB,A1,grey,HIGH,5,15,2.M,F,0.0315,16,23,7,3,14,4,1.609437912,4,11,15,87.51832461,0.195945916,0.00755144,0.003525649,0.141153838,0.420732336,0.23434667,24.3,0.14,0.075,0.215,6.399,8.07387,25.65,31.46
25,MB,A1,lightblue,HIGH,5,15,2.M,,0.00798,6,23,6,9,9.2,3,0,0,6,6,77.60220717,0.022113181,0.002973201,0.000427649,0.025484578,0.044155047,0.031708068,12,0.026,0.019,0.045,1.97106,6.008235,23.475,25.58
25,MB,A1,red,HIGH,5,15,2.M,,0.00378,5,25,5,6,8.1,3,0,0,5,5,57.33389938,0.015485918,0.004908734,0.002387608,0.022187479,0.030747409,0.025040789,11.3,0.018,0.009,0.027,1.296698,3.8525165,19.835,19.36
25,MB,A1,tan,HIGH,5,15,2.M,,0.00294,4,27,6,,5.4,3,0,0,5,5,53.36617406,0.002986474,0.00090572,0.000904778,0.006264566,0.006834961,0.006454698,8.3,0.01,0.007,0.017,0.600852,,,
25,MB,A1,blue,HIGH,5,15,2.M,LF,0.0021,2,37,6,,3.3,3,0,0,5,5,62.79620853,0.004412363,0.000817128,0.000581665,0.004902765,0.007078474,0.005628001,5.4,0.009,0.005,0.014,0.591604,4.08096,18.72,21.8
25,MB,B2,lightblue,HIGH,6,15,2.M,F,0.0084,5,25,5,3,9.1,3,0,0,6,6,74.03643337,0.086727205,0.01255615,0.001505293,0.051480214,0.105385186,0.069448538,12.3,0.039,0.02,0.059,1.68021,5.510001,24.445,22.495
25,MB,B2,tan,HIGH,6,15,2.M,,0.00546,4,25,5,4.5,8.2,3,0,0,5,5,68.0778032,0.019860739,0.003185572,0.00198038,0.022511377,0.037072176,0.027364977,10.6,0.022,0.013,0.035,1.647912,5.460388,22.36,24.42
25,MB,B2,brown,HIGH,6,15,2.M,,0.00378,3,23,7,10,10.1,3,0,0,4,4,64.04530228,0.092078432,0.033366042,0.004935909,0.146810585,0.133763404,0.142461525,13.2,0.07,0.009,0.079,3.596928,7.9909055,25.4,31.435
25,MB,B2,red,HIGH,6,15,2.M,,0.00252,3,27,5,5.5,5.3,3,0,0,5,5,57.3580533,0.006414734,0.002736953,0.000637114,0.01079576,0.010318984,0.010636835,7.1,0.01,0.006,0.016,0.904392,3.4069815,18.585,18.335
25,MB,B2,blue,HIGH,6,15,2.M,,0.0021,2,27,3,2,7.5,4,0,0,4,4,47.36479504,0.005939569,0.003323802,0.001814582,0.012464258,0.01316228,0.012696932,7.5,0.005,0.005,0.01,0.776501,4.592536,21.455,21.43
25,MB,B2,none,HIGH,6,15,2.M,LF,0.00042,2,27,6,1,5.4,3,0,0,3,3,,,,,0,,,7,0.008,0.001,0.009,0.3782,2.81547,18.45,15.26
25,MB,C2,none,LOW,1,15,2.M,,0.0189,14,25,8,7,10.4,3,0,0,9,9,85.23092757,0.06504073,0.003435329,0.000690207,0.049010689,0.136989582,0.078336987,21.4,0.087,0.045,0.132,5.12418,7.2860745,23.745,30.685
25,MB,C3,tan,HIGH,6,15,2.M,F,0.01512,10,23,8,7,10,3,0,0,8,8,84.38088069,0.107060361,0.007478555,0.000615752,0.075907333,0.190429991,0.114081553,20.3,0.073,0.036,0.109,3.91286,5.79779,21.37,26.98
25,MB,C3,red,HIGH,6,15,2.M,,0.0147,9,25,6,9,10.3,3,0,0,8,8,84.95971352,0.108819965,0.006842383,0.001017875,0.067055354,0.174042201,0.102717636,19.6,0.06,0.035,0.095,4.22251,6.623819,24.67,26.81
25,MB,C3,brown,HIGH,6,15,2.M,,0.01428,8,25,7,3.5,10.3,3,0,0,7,7,81.93118084,0.048818345,0.002775909,0.0013823,0.029667527,0.099552078,0.052962377,17.1,0.054,0.034,0.088,4.28,4.773528,20.1,23.32
25,MB,C3,none,HIGH,6,15,2.M,,0.01134,4,33,6,5.5,9.2,3,0,0,5,5,70.26224641,0.015836755,0.001814582,0.001539536,0.013949602,0.029609093,0.019169432,12.3,0.044,0.027,0.071,0.891616,4.736846,21.59,21.94
25,MB,C3,grey,HIGH,6,15,2.M,,0.00588,4,27,5,6,7.5,3,0,0,5,5,52.90560967,0.015586213,0.00628318,0.00406616,0.025918118,0.030158322,0.027331519,13.2,0.031,0.014,0.045,1.321332,6.009347,23.41,25.67
25,MB,C3,blue,HIGH,6,15,2.M,LF,0.00336,9,25,7,11.5,9,3,0,0,7,7,82.89693593,0.057966105,0.003534289,0.001056203,0.028667009,0.097794634,0.05170955,14.6,0.014,0.008,0.022,3.876432,4.6094415,20.94,22.015
25,MB,D5,none,LOW,1,15,2.M,,0.02394,14,27,8,4.5,11,3,0,0,8,8,78.00711744,0.070757403,0.00653702,0.002078162,0.073723064,0.163684654,0.103710261,20.3,0.093,0.057,0.15,3.651318,6.747409,24.01,28.11
25,SJER,A7,red,HIGH,7,15,2.M,F,0.0336,23,25,8,1,13.2,4,2.079441542,7,11,18,84.17239458,0.140210261,0.006500264,0.00159043,0.087582503,0.410507795,0.195224267,25.6,0.096,0.08,0.176,6.633984,6.608699,24.815,26.635
